-49.4167056276	14.3334054269	-95.0
-49.4167056276	14.3334054269	-95.0
-49.4167056276	14.3334054269	-95.0
-49.4167056276	14.3334054269	-95.0
-51.7464604242	15.6929545695	-95.0
-51.7464604242	15.6929545695	-95.0
-51.7464604242	15.6929545695	-95.0
-51.7464604242	15.6929545695	-95.0
-51.7464604242	15.6929545695	-95.0
-52.8207393694	15.9655159367	-95.0
-52.8207393694	15.9655159367	-95.0
-52.8207393694	15.9655159367	-95.0
-52.8207393694	15.9655159367	-95.0
-53.1095685412	14.9029140573	-95.0
-53.1095685412	14.9029140573	-95.0
-53.1095685412	14.9029140573	-95.0
-53.1095685412	14.9029140573	-95.0
-54.2885495345	12.3268005672	-95.0
-54.2885495345	12.3268005672	-95.0
-54.2885495345	12.3268005672	-95.0
-54.2885495345	12.3268005672	-95.0
-50.0722068268	12.5920268735	-95.0
-50.0722068268	12.5920268735	-95.0
-50.0722068268	12.5920268735	-95.0
-50.0722068268	12.5920268735	-95.0
-48.2503693455	12.3184397793	-95.0
-48.2503693455	12.3184397793	-95.0
-48.2503693455	12.3184397793	-95.0
-48.2503693455	12.3184397793	-95.0
-48.2503693455	12.3184397793	-95.0
-48.2503693455	12.3184397793	-95.0
-48.2503693455	12.3184397793	-95.0
-48.2503693455	12.3184397793	-95.0
-47.4359237882	17.3099946964	-96.6306762695
-47.4359237882	17.3099946964	-96.6306762695
-47.4359237882	17.3099946964	-96.6306762695
-47.4359237882	17.3099946964	-96.6306762695
-47.4359237882	17.3099946964	-96.6306762695
-50.3668316265	19.2098437937	-96.6306762695
-50.3668316265	19.2098437937	-96.6306762695
-50.3668316265	19.2098437937	-96.6306762695
-50.3668316265	19.2098437937	-96.6306762695
-50.5441521867	19.2552949275	-96.6306762695
-53.2237963469	16.6879433386	-96.6306762695
-53.2237963469	16.6879433386	-96.6306762695
-53.2237963469	16.6879433386	-96.6306762695
-53.2237963469	16.6879433386	-96.6306762695
-48.4712961823	12.9906795745	-96.6306762695
-48.4712961823	12.9906795745	-96.6306762695
-48.4712961823	12.9906795745	-96.6306762695
-48.4712961823	12.9906795745	-96.6306762695
-48.4712961823	12.9906795745	-96.6306762695
-50.3258185668	13.0831898999	-96.6306762695
-50.3258185668	13.0831898999	-96.6306762695
-50.3258185668	13.0831898999	-96.6306762695
-50.3258185668	13.0831898999	-96.6306762695
-50.3258185668	13.0831898999	-96.6306762695
-50.3258185668	13.0831898999	-96.6306762695
-50.3258185668	13.0831898999	-96.6306762695
-46.8864816808	16.7157075738	-97.786857605
-46.8864816808	16.7157075738	-97.786857605
-46.8864816808	16.7157075738	-97.786857605
-46.8864816808	16.7157075738	-97.786857605
-47.0627733228	16.7608625837	-97.786857605
-47.4153822898	16.8511791821	-97.786857605
-49.0978661861	18.4258343864	-97.786857605
-49.0978661861	18.4258343864	-97.786857605
-49.0978661861	18.4258343864	-97.786857605
-49.0978661861	18.4258343864	-97.786857605
-50.9539910163	19.2831166558	-97.786857605
-50.9539910163	19.2831166558	-97.786857605
-50.9539910163	19.2831166558	-97.786857605
-50.9539910163	19.2831166558	-97.786857605
-52.964594514	17.1292739612	-97.786857605
-52.964594514	17.1292739612	-97.786857605
-52.964594514	17.1292739612	-97.786857605
-52.964594514	17.1292739612	-97.786857605
-52.964594514	17.1292739612	-97.786857605
-52.964594514	17.1292739612	-97.786857605
-52.964594514	17.1292739612	-97.786857605
-47.3363182583	17.6150350677	-98.5190124512
-47.3363182583	17.6150350677	-98.5190124512
-47.3363182583	17.6150350677	-98.5190124512
-47.3363182583	17.6150350677	-98.5190124512
-49.0528520581	18.245094264	-98.5190124512
-49.0528520581	18.245094264	-98.5190124512
-49.0528520581	18.245094264	-98.5190124512
-49.0528520581	18.245094264	-98.5190124512
-48.8768679174	18.1999903048	-98.5190124512
-49.0956616334	18.0659008248	-98.5190124512
-53.5219626953	16.7292029425	-98.5190124512
-53.5219626953	16.7292029425	-98.5190124512
-53.5219626953	16.7292029425	-98.5190124512
-53.5219626953	16.7292029425	-98.5190124512
-53.5219626953	16.7292029425	-98.5190124512
-53.5219626953	16.7292029425	-98.5190124512
-53.5219626953	16.7292029425	-98.5190124512
-53.5219626953	16.7292029425	-98.5190124512
-48.6202082127	11.2294632526	-92.301651001
-48.6202082127	11.2294632526	-92.301651001
-48.6202082127	11.2294632526	-92.301651001
-48.6202082127	11.2294632526	-92.301651001
-48.6202082127	11.2294632526	-92.301651001
-50.8446922417	15.4772806007	-92.301651001
-50.8446922417	15.4772806007	-92.301651001
-50.8446922417	15.4772806007	-92.301651001
-50.8446922417	15.4772806007	-92.301651001
-50.8446922417	15.4772806007	-92.301651001
-52.4522915562	14.3371016983	-92.301651001
-52.4522915562	14.3371016983	-92.301651001
-52.4522915562	14.3371016983	-92.301651001
-52.4522915562	14.3371016983	-92.301651001
-53.7363085465	12.1480179994	-92.301651001
-53.7363085465	12.1480179994	-92.301651001
-53.7363085465	12.1480179994	-92.301651001
-53.7363085465	12.1480179994	-92.301651001
origin:	-146.0	-118.0	-131.0
